id,title,author,date,views,likes,link
3897,How much does a video weigh?,Michael Stevens,February 2013,822000,24000,https://ted.com/talks/michael_stevens_how_much_does_a_video_weigh
3898,The key to growth? Race with the machines,Erik Brynjolfsson,February 2013,1300000,41000,https://ted.com/talks/erik_brynjolfsson_the_key_to_growth_race_with_the_machines
3899,The death of innovation, the end of growth,Robert Gordon,February 2013,1200000,37000,https://ted.com/talks/robert_gordon_the_death_of_innovation_the_end_of_growth
3900,Txtng is killing language. JK!!!,John McWhorter,February 2013,3200000,96000,https://ted.com/talks/john_mcwhorter_txtng_is_killing_language_jk
3901,My journey to yo-yo mastery,BLACK,February 2013,15000000,462000,https://ted.com/talks/black_my_journey_to_yo_yo_mastery
3902,Parkinson's, depression and the switch that might turn them off,Andres Lozano,January 2013,1500000,45000,https://ted.com/talks/andres_lozano_parkinson_s_depression_and_the_switch_that_might_turn_them_off
3903,In search of the man who broke my neck,Joshua Prager,March 2013,1500000,47000,https://ted.com/talks/joshua_prager_in_search_of_the_man_who_broke_my_neck
3904,Toward a new understanding of mental illness,Thomas Insel,January 2013,1500000,46000,https://ted.com/talks/thomas_insel_toward_a_new_understanding_of_mental_illness
3905,What is Zeno's Dichotomy Paradox?,Colm Kelleher,April 2013,3400000,104000,https://ted.com/talks/colm_kelleher_what_is_zeno_s_dichotomy_paradox
3906,Let's talk crap. Seriously.,Rose George,February 2013,1800000,54000,https://ted.com/talks/rose_george_let_s_talk_crap_seriously
3907,How is power divided in the United States government?,Belinda Stutzman,April 2013,2600000,79000,https://ted.com/talks/belinda_stutzman_how_is_power_divided_in_the_united_states_government
3908,The Philosophical Breakfast Club,Laura Snyder,June 2012,1300000,39000,https://ted.com/talks/laura_snyder_the_philosophical_breakfast_club
3909,Health care should be a team sport,Eric Dishman,March 2013,1100000,35000,https://ted.com/talks/eric_dishman_health_care_should_be_a_team_sport
3910,What cameras see that our eyes don't,Bill Shribman,April 2013,368000,11000,https://ted.com/talks/bill_shribman_what_cameras_see_that_our_eyes_don_t
3911,What makes us feel good about our work?,Dan Ariely,October 2012,7100000,213000,https://ted.com/talks/dan_ariely_what_makes_us_feel_good_about_our_work
3912,The beginning of the universe for beginners,Tom Whyntie,April 2013,1100000,33000,https://ted.com/talks/tom_whyntie_the_beginning_of_the_universe_for_beginners
3913,A mini robot — powered by your phone,Keller Rinaudo,February 2013,1100000,35000,https://ted.com/talks/keller_rinaudo_a_mini_robot_powered_by_your_phone
3914,4 pillars of college success in science,Freeman Hrabowski,February 2013,1100000,33000,https://ted.com/talks/freeman_hrabowski_4_pillars_of_college_success_in_science
3915,Watson, Jeopardy and me, the obsolete know-it-all,Ken Jennings,February 2013,1400000,42000,https://ted.com/talks/ken_jennings_watson_jeopardy_and_me_the_obsolete_know_it_all
3916,"The emergence of ""4D printing""",Skylar Tibbits,February 2013,2900000,88000,https://ted.com/talks/skylar_tibbits_the_emergence_of_4d_printing
3917,We the People, and the Republic we must reclaim,Lawrence Lessig,February 2013,1600000,49000,https://ted.com/talks/lawrence_lessig_we_the_people_and_the_republic_we_must_reclaim
3918,A skateboard, with a boost,Sanjay Dastoor,February 2013,1900000,57000,https://ted.com/talks/sanjay_dastoor_a_skateboard_with_a_boost
3919,How a dead duck changed my life,Kees Moeliker,February 2013,1400000,43000,https://ted.com/talks/kees_moeliker_how_a_dead_duck_changed_my_life
3920,The technology of touch,Katherine Kuchenbecker,November 2012,683000,20000,https://ted.com/talks/katherine_kuchenbecker_the_technology_of_touch
3921,When you're making a deal, what's going on in your brain?,Colin Camerer,January 2013,1500000,47000,https://ted.com/talks/colin_camerer_when_you_re_making_a_deal_what_s_going_on_in_your_brain
3922,Let them be scientists,Wendy Hawkins,March 2013,8200,248,https://ted.com/talks/wendy_hawkins_let_them_be_scientists
3923,The listening bias,Tony Salvador,March 2013,93000,2800,https://ted.com/talks/tony_salvador_the_listening_bias
3924,Training teachers: 10 million and counting,Shelley Shott,March 2013,8200,248,https://ted.com/talks/shelley_shott_training_teachers_10_million_and_counting
3925,Designing materials one atom at a time,Sadasivan Shankar,March 2013,5800,175,https://ted.com/talks/sadasivan_shankar_designing_materials_one_atom_at_a_time
3926,Plucky rebels: Being agile in an un-agile place,Peter Biddle,March 2013,48000,1400,https://ted.com/talks/peter_biddle_plucky_rebels_being_agile_in_an_un_agile_place
3927,Sound and sentiment,Mira Calix,March 2013,11000,354,https://ted.com/talks/mira_calix_sound_and_sentiment
3928,Are you technically fit to parent?,Michael Fey,March 2013,10000,318,https://ted.com/talks/michael_fey_are_you_technically_fit_to_parent
3929,The new sharing of emotions,Margaret Morris,March 2013,16000,500,https://ted.com/talks/margaret_morris_the_new_sharing_of_emotions
3930,How to activate ideas,Manav Subodh,March 2013,11000,335,https://ted.com/talks/manav_subodh_how_to_activate_ideas
3931,The corporation as agent of cultural fusion,Makiko Eda,March 2013,6200,188,https://ted.com/talks/makiko_eda_the_corporation_as_agent_of_cultural_fusion
3932,Weaving a strong smart grid,Lorie Wigle,March 2013,5200,157,https://ted.com/talks/lorie_wigle_weaving_a_strong_smart_grid
3933,Chips, conflict and the Congo,Gary Niekerk,March 2013,6500,197,https://ted.com/talks/gary_niekerk_chips_conflict_and_the_congo
3934,Strategies for fuel-efficient space travel,Erika Debenedictis,March 2013,10000,307,https://ted.com/talks/erika_debenedictis_strategies_for_fuel_efficient_space_travel
3935,Interactive experiences with perceptual computing,Achin Bhowmik,March 2013,8100,244,https://ted.com/talks/achin_bhowmik_interactive_experiences_with_perceptual_computing
3936,Why machines must make us better humans,Steve Brown,March 2013,3800,115,https://ted.com/talks/steve_brown_why_machines_must_make_us_better_humans
3937,My invention that made peace with lions,Richard Turere,February 2013,2800000,86000,https://ted.com/talks/richard_turere_my_invention_that_made_peace_with_lions
3938,Euclid's puzzling parallel postulate,Jeff Dekofsky,March 2013,170000,5100,https://ted.com/talks/jeff_dekofsky_euclid_s_puzzling_parallel_postulate
3939,One very dry demo,Mark Shaw,February 2013,1600000,49000,https://ted.com/talks/mark_shaw_one_very_dry_demo
3940,We're covered in germs. Let's design for that.,Jessica Green,February 2013,1000000,32000,https://ted.com/talks/jessica_green_we_re_covered_in_germs_let_s_design_for_that
3941,Virtual Choir Live,Eric Whitacre,March 2013,1200000,37000,https://ted.com/talks/eric_whitacre_virtual_choir_live
3942,We need better drugs — now,Francis Collins,April 2012,948000,28000,https://ted.com/talks/francis_collins_we_need_better_drugs_now
3943,Why do we see illusions?,Mark Changizi,March 2013,150000,4500,https://ted.com/talks/mark_changizi_why_do_we_see_illusions
3944,My escape from North Korea,Hyeonseo Lee,February 2013,23000000,690000,https://ted.com/talks/hyeonseo_lee_my_escape_from_north_korea
3945,The mind behind Tesla, SpaceX, SolarCity ...,Elon Musk,February 2013,7800000,236000,https://ted.com/talks/elon_musk_the_mind_behind_tesla_spacex_solarcity
3946,The Internet could crash. We need a Plan B,Danny Hillis,February 2013,1400000,42000,https://ted.com/talks/danny_hillis_the_internet_could_crash_we_need_a_plan_b
3947,Play with smart materials,Catarina Mota,July 2012,1100000,35000,https://ted.com/talks/catarina_mota_play_with_smart_materials
3948,The infamous and ingenious Ho Chi Minh Trail,Cameron Paterson,March 2013,885000,26000,https://ted.com/talks/cameron_paterson_the_infamous_and_ingenious_ho_chi_minh_trail
3949,The good news on poverty (Yes, there's good news),Bono,February 2013,1900000,59000,https://ted.com/talks/bono_the_good_news_on_poverty_yes_there_s_good_news
3950,What is verbal irony?,Christopher Warner,March 2013,1700000,53000,https://ted.com/talks/christopher_warner_what_is_verbal_irony
3951,The dawn of de-extinction. Are you ready?,Stewart Brand,February 2013,2100000,64000,https://ted.com/talks/stewart_brand_the_dawn_of_de_extinction_are_you_ready
3952,How Mendel's pea plants helped us understand genetics,Hortensia Jiménez Díaz,March 2013,3000000,91000,https://ted.com/talks/hortensia_jimenez_diaz_how_mendel_s_pea_plants_helped_us_understand_genetics
3953,Your brain is more than a bag of chemicals,David Anderson,January 2013,1500000,47000,https://ted.com/talks/david_anderson_your_brain_is_more_than_a_bag_of_chemicals
3954,The way we think about charity is dead wrong,Dan Pallotta,March 2013,5200000,157000,https://ted.com/talks/dan_pallotta_the_way_we_think_about_charity_is_dead_wrong
3955,To This Day ... for the bullied and beautiful,Shane Koyczan,February 2013,7300000,221000,https://ted.com/talks/shane_koyczan_to_this_day_for_the_bullied_and_beautiful
3956,The difference between classical and operant conditioning,Peggy Andover,March 2013,2500000,77000,https://ted.com/talks/peggy_andover_the_difference_between_classical_and_operant_conditioning
3957,A girl who demanded school,Kakenya Ntaiya,October 2012,2700000,82000,https://ted.com/talks/kakenya_ntaiya_a_girl_who_demanded_school
3958,A guerrilla gardener in South Central LA,Ron Finley,February 2013,4099999,125000,https://ted.com/talks/ron_finley_a_guerrilla_gardener_in_south_central_la
3959,How we found the giant squid,Edith Widder,February 2013,5100000,154000,https://ted.com/talks/edith_widder_how_we_found_the_giant_squid
3960,How to organize, add and multiply matrices,Bill Shillito,March 2013,464000,13000,https://ted.com/talks/bill_shillito_how_to_organize_add_and_multiply_matrices
3961,How to fight desertification and reverse climate change,Allan Savory,February 2013,7900000,238000,https://ted.com/talks/allan_savory_how_to_fight_desertification_and_reverse_climate_change
3962,The art of asking,Amanda Palmer,February 2013,12000000,381000,https://ted.com/talks/amanda_palmer_the_art_of_asking
3963,A clean energy proposal — race to the top!,Jennifer Granholm,February 2013,798000,23000,https://ted.com/talks/jennifer_granholm_a_clean_energy_proposal_race_to_the_top
3964,Build a School in the Cloud,Sugata Mitra,February 2013,3700000,111000,https://ted.com/talks/sugata_mitra_build_a_school_in_the_cloud
3965,Dance, tiny robots!,Bruno Maisonnier,January 2013,1400000,43000,https://ted.com/talks/bruno_maisonnier_dance_tiny_robots
3966,Why are blue whales so enormous? ,Asha de Vos,February 2013,52000,1500,https://ted.com/talks/asha_de_vos_why_are_blue_whales_so_enormous
3967,Agile programming — for your family,Bruce Feiler,February 2013,1700000,52000,https://ted.com/talks/bruce_feiler_agile_programming_for_your_family
3968,How a fly flies,Michael Dickinson,January 2013,1800000,56000,https://ted.com/talks/michael_dickinson_how_a_fly_flies
3969,Use data to build better schools,Andreas Schleicher,July 2012,848000,25000,https://ted.com/talks/andreas_schleicher_use_data_to_build_better_schools
3970,Three myths about corruption,Afra Raymond,December 2012,980000,29000,https://ted.com/talks/afra_raymond_three_myths_about_corruption
3971,Could your language affect your ability to save money?,Keith Chen,June 2012,1900000,59000,https://ted.com/talks/keith_chen_could_your_language_affect_your_ability_to_save_money
3972,A monkey that controls a robot with its thoughts. No, really.,Miguel Nicolelis,April 2012,1300000,40000,https://ted.com/talks/miguel_nicolelis_a_monkey_that_controls_a_robot_with_its_thoughts_no_really
3973,Be an artist, right now!,Young-ha Kim,July 2010,2100000,63000,https://ted.com/talks/young_ha_kim_be_an_artist_right_now
3974,The secret to desire in a long-term relationship,Esther Perel,February 2013,19000000,577000,https://ted.com/talks/esther_perel_the_secret_to_desire_in_a_long_term_relationship
3975,Inside OKCupid: The math of online dating,Christian Rudder,February 2013,1200000,36000,https://ted.com/talks/christian_rudder_inside_okcupid_the_math_of_online_dating
3976,Who controls the world?,James B. Glattfelder,October 2012,2800000,86000,https://ted.com/talks/james_b_glattfelder_who_controls_the_world
3977,"A ""self-healing"" asphalt",Erik Schlangen,October 2012,1000000,32000,https://ted.com/talks/erik_schlangen_a_self_healing_asphalt
3978,Dare to educate Afghan girls,Shabana Basij-Rasikh,December 2012,1200000,36000,https://ted.com/talks/shabana_basij_rasikh_dare_to_educate_afghan_girls
3979,Take back your city with paint,Edi Rama,May 2012,668000,20000,https://ted.com/talks/edi_rama_take_back_your_city_with_paint
3980,Print your own medicine,Lee Cronin,June 2012,1000000,32000,https://ted.com/talks/lee_cronin_print_your_own_medicine
3981,Make robots smarter,Ayanna Howard,February 2013,52000,1500,https://ted.com/talks/ayanna_howard_make_robots_smarter
3982,One second every day,Cesar Kuriyama,March 2012,2000000,61000,https://ted.com/talks/cesar_kuriyama_one_second_every_day
3983,Hey science teachers — make it fun,Tyler DeWitt,November 2012,1900000,59000,https://ted.com/talks/tyler_dewitt_hey_science_teachers_make_it_fun
3984,Why Libya's revolution didn't work — and what might,Zahra' Langhi,December 2012,557000,16000,https://ted.com/talks/zahra_langhi_why_libya_s_revolution_didn_t_work_and_what_might
3985,I think we all need a pep talk,Kid President,January 2013,1000000,31000,https://ted.com/talks/kid_president_i_think_we_all_need_a_pep_talk
3986,A country with no water,Fahad Al-Attiya,April 2012,1500000,47000,https://ted.com/talks/fahad_al_attiya_a_country_with_no_water
3987,Fifty shades of gay,iO Tillett Wright,December 2012,3100000,93000,https://ted.com/talks/io_tillett_wright_fifty_shades_of_gay
3988,In on a secret? That's dramatic irony,Christopher Warner,January 2013,1300000,39000,https://ted.com/talks/christopher_warner_in_on_a_secret_that_s_dramatic_irony
3989,Let's teach kids to code,Mitch Resnick,November 2012,2600000,80000,https://ted.com/talks/mitch_resnick_let_s_teach_kids_to_code
3990,A new kind of job market,Wingham Rowan,November 2012,1100000,34000,https://ted.com/talks/wingham_rowan_a_new_kind_of_job_market
3991,Why domestic violence victims don't leave,Leslie Morgan Steiner,November 2012,7000000,211000,https://ted.com/talks/leslie_morgan_steiner_why_domestic_violence_victims_don_t_leave
3992,A universal translator for surgeons,Steven Schwaitzberg,November 2012,523000,15000,https://ted.com/talks/steven_schwaitzberg_a_universal_translator_for_surgeons
3993,Kids need structure,Colin Powell,October 2012,1700000,51000,https://ted.com/talks/colin_powell_kids_need_structure
3994,What I saw in the war,Janine di Giovanni,December 2012,1100000,34000,https://ted.com/talks/janine_di_giovanni_what_i_saw_in_the_war
3995,How movies teach manhood,Colin Stokes,November 2012,6100000,183000,https://ted.com/talks/colin_stokes_how_movies_teach_manhood
3996,Is light a particle or a wave?,Colm Kelleher,January 2013,1200000,38000,https://ted.com/talks/colm_kelleher_is_light_a_particle_or_a_wave
3997,Could the sun be good for your heart?,Richard Weller,March 2012,1200000,36000,https://ted.com/talks/richard_weller_could_the_sun_be_good_for_your_heart
3998,Looks aren't everything. Believe me, I'm a model.,Cameron Russell,October 2012,38000000,1100000,https://ted.com/talks/cameron_russell_looks_aren_t_everything_believe_me_i_m_a_model
3999,How to defeat a dragon with math,Garth Sundem,January 2013,3200000,98000,https://ted.com/talks/garth_sundem_how_to_defeat_a_dragon_with_math
